found_minima,found_saddles,bias_count,energy_calls_at_each_min,force_calls_at_each_min,run_id,seed,bias_std_dev_scale,bias_covariance,bias_height_fraction,bias_height,perturbation_size,optimizer
"[array([0.62349941, 0.02803776]), array([-0.0500111 ,  0.46669417]), array([-0.55822363,  1.44172584])]","[array([0.26386362, 0.34458183]), array([-0.36089824,  0.47985014]), array([0.26386362, 0.34458183]), array([-0.36089824,  0.47985014])]",65,"[13, 1092, 1346]","[13, 1092, 1346]",913,4,0.125,0.004726562500000001,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.27648294, 0.44689747]), array([-0.05769176,  0.46029073]), array([0.27648294, 0.44689747]), array([-0.05769176,  0.46029073])]",55,"[13, 1058, 1079]","[13, 1058, 1079]",914,5,0.125,0.004726562500000001,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.4666941 ])]","[array([0.23231856, 0.18556184]), array([-0.16752134,  0.45266826]), array([0.23231856, 0.18556184]), array([-0.16752134,  0.45266826])]",187,"[13, 761, 3641]","[13, 761, 3641]",915,6,0.125,0.004726562500000001,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.28172621, 0.19767029]), array([0.05693863, 0.47496725]), array([0.28172621, 0.19767029]), array([0.05693863, 0.47496725])]",38,"[13, 753, 796]","[13, 753, 796]",916,7,0.125,0.004726562500000001,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.21904597, 0.12098321]), array([-0.05690403,  0.45944954]), array([0.21904597, 0.12098321]), array([-0.05690403,  0.45944954])]",35,"[13, 566, 585]","[13, 566, 585]",917,8,0.125,0.004726562500000001,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.22452877, 0.40379971]), array([0.13089672, 0.41992451]), array([0.22452877, 0.40379971]), array([0.13089672, 0.41992451])]",43,"[13, 730, 785]","[13, 730, 785]",918,9,0.125,0.004726562500000001,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.20550727, 0.16265708]), array([-0.16727189,  0.46989461]), array([0.20550727, 0.16265708]), array([-0.16727189,  0.46989461])]",45,"[13, 864, 903]","[13, 864, 903]",919,10,0.125,0.004726562500000001,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001085,  0.4666941 ]), array([-0.55822365,  1.44172582])]","[array([0.19346407, 0.30082689]), array([-0.76735425,  0.649685  ]), array([0.19346407, 0.30082689]), array([-0.76735425,  0.649685  ])]",307,"[101, 7159, 36674]","[101, 7159, 36674]",920,1,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.0500108,  0.4666941]), array([-0.55822364,  1.44172583])]","[array([0.16017408, 0.17866295]), array([-0.86467573,  0.56491784]), array([0.16017408, 0.17866295]), array([-0.86467573,  0.56491784])]",263,"[101, 6041, 30433]","[101, 6041, 30433]",921,2,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002516,  0.46669782]), array([-0.55822365,  1.44172583])]","[array([0.19654043, 0.29090839]), array([-0.84011139,  0.58668371]), array([0.19654043, 0.29090839]), array([-0.84011139,  0.58668371])]",1116,"[101, 23634, 133020]","[101, 23634, 133020]",743,4,0.2,0.012100000000000003,0.01,0.38,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172585])]","[array([0.24213829, 0.32532418]), array([-0.8270438 ,  0.54591788]), array([0.24213829, 0.32532418]), array([-0.8270438 ,  0.54591788])]",298,"[101, 6718, 36162]","[101, 6718, 36162]",922,3,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822365,  1.44172583])]","[array([0.19241763, 0.27672563]), array([-0.81944953,  0.61849881]), array([0.19241763, 0.27672563]), array([-0.81944953,  0.61849881])]",298,"[101, 4657, 35096]","[101, 4657, 35096]",923,4,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05003221,  0.46669961]), array([-0.55822365,  1.44172583])]","[array([0.22426295, 0.28211333]), array([-0.82383392,  0.59734921]), array([0.22426295, 0.28211333]), array([-0.82383392,  0.59734921])]",1110,"[101, 20745, 132230]","[101, 20745, 132230]",783,4,0.2,0.012100000000000003,0.01,0.38,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.0500108,  0.4666941]), array([-0.55822362,  1.44172585])]","[array([0.23786485, 0.31688774]), array([-0.192351  ,  0.12805271]), array([0.23786485, 0.31688774]), array([-0.192351  ,  0.12805271])]",322,"[101, 6370, 37756]","[101, 6370, 37756]",924,5,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001088,  0.46669412]), array([-0.55822365,  1.44172583])]","[array([0.27315292, 0.30324559]), array([-0.68845228,  0.65070912]), array([0.27315292, 0.30324559]), array([-0.68845228,  0.65070912])]",291,"[101, 4504, 34897]","[101, 4504, 34897]",925,6,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822365,  1.44172583])]","[array([0.1539234 , 0.16515294]), array([-0.83205782,  0.62250704]), array([0.1539234 , 0.16515294]), array([-0.83205782,  0.62250704])]",228,"[101, 6436, 26931]","[101, 6436, 26931]",926,7,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822363,  1.44172585])]","[array([0.23933848, 0.29049563]), array([-0.82855595,  0.62983227]), array([0.23933848, 0.29049563]), array([-0.82855595,  0.62983227])]",271,"[101, 3906, 31859]","[101, 3906, 31859]",927,8,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822362,  1.44172587])]","[array([-0.30978648,  0.41946259]), array([-0.30978648,  0.41946259])]",5000,"[13, 1893]","[13, 1893]",392,3,0.3333333333333333,0.03361111111111112,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001085,  0.4666941 ]), array([-0.55822362,  1.44172586])]","[array([0.14065504, 0.11129615]), array([-0.8579943 ,  0.57175621]), array([0.14065504, 0.11129615]), array([-0.8579943 ,  0.57175621])]",317,"[101, 5990, 36887]","[101, 5990, 36887]",928,9,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001081,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([0.19880909, 0.28848351]), array([-0.81079815,  0.61897617]), array([0.19880909, 0.28848351]), array([-0.81079815,  0.61897617])]",249,"[101, 5612, 29946]","[101, 5612, 29946]",929,10,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.17854398, 0.07828797]), array([0.18679652, 0.47403566]), array([0.17854398, 0.07828797]), array([0.18679652, 0.47403566])]",55,"[13, 964, 1108]","[13, 964, 1108]",930,1,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.30899151, 0.29297524]), array([0.02989833, 0.41438162]), array([0.30899151, 0.29297524]), array([0.02989833, 0.41438162])]",49,"[13, 930, 977]","[13, 930, 977]",931,2,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([-0.25218659,  0.445373  ]), array([-0.42109591,  0.60322484]), array([-0.25218659,  0.445373  ]), array([-0.42109591,  0.60322484])]",69,"[13, 887, 1568]","[13, 887, 1568]",932,3,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([0.26848051, 0.24728434]), array([-0.05379378,  0.46342466]), array([0.26848051, 0.24728434]), array([-0.05379378,  0.46342466])]",42,"[13, 817, 839]","[13, 817, 839]",933,4,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([-0.14341637,  0.36506534]), array([-0.15278357,  0.45261885]), array([-0.14341637,  0.36506534]), array([-0.15278357,  0.45261885])]",55,"[13, 1155, 1196]","[13, 1155, 1196]",934,5,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.46669411])]","[array([0.25514152, 0.03615925]), array([-0.9673419 ,  0.86271952]), array([0.25514152, 0.03615925]), array([-0.9673419 ,  0.86271952])]",232,"[13, 711, 4948]","[13, 711, 4948]",935,6,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822364,  1.44172584]), array([-0.05001082,  0.4666941 ])]","[array([0.28438384, 0.05870433]), array([-0.17129579,  0.46195207]), array([0.28438384, 0.05870433]), array([-0.17129579,  0.46195207])]",132,"[13, 463, 2799]","[13, 463, 2799]",936,7,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.22771746, 0.13556229]), array([0.0522058 , 0.42943988]), array([0.22771746, 0.13556229]), array([0.0522058 , 0.42943988])]",38,"[13, 668, 714]","[13, 668, 714]",937,8,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001084,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([-0.19585789,  0.42457366]), array([0.10202594, 0.35482276]), array([-0.19585789,  0.42457366]), array([0.10202594, 0.35482276])]",39,"[13, 584, 777]","[13, 584, 777]",938,9,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.17990589, 0.06009796]), array([0.06690348, 0.33655113]), array([0.17990589, 0.06009796]), array([0.06690348, 0.33655113])]",57,"[13, 1019, 1182]","[13, 1019, 1182]",939,10,0.125,0.004726562500000001,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.46669411]), array([-0.55822362,  1.44172586])]","[array([0.20709697, 0.29208233]), array([-0.81963668,  0.64070283]), array([0.20709697, 0.29208233]), array([-0.81963668,  0.64070283])]",303,"[101, 5092, 36650]","[101, 5092, 36650]",940,1,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001088,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.18062178, 0.27968451]), array([-0.86127894,  0.59710237]), array([0.18062178, 0.27968451]), array([-0.86127894,  0.59710237])]",211,"[101, 5979, 25560]","[101, 5979, 25560]",941,2,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002835,  0.4666987 ]), array([-0.55822363,  1.44172584])]","[array([0.22417462, 0.28714511]), array([-0.82901289,  0.59642096]), array([0.22417462, 0.28714511]), array([-0.82901289,  0.59642096])]",1080,"[101, 22935, 126913]","[101, 22935, 126913]",763,4,0.2,0.012100000000000003,0.01,0.38,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.0500112 ,  0.46669419]), array([-0.55822363,  1.44172585])]","[array([0.14507905, 0.11908828]), array([-0.82720346,  0.62798899]), array([0.14507905, 0.11908828]), array([-0.82720346,  0.62798899])]",181,"[101, 6239, 21213]","[101, 6239, 21213]",942,3,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822364,  1.44172583])]","[array([0.16265287, 0.18499053]), array([-0.1713082 ,  0.11104025]), array([0.16265287, 0.18499053]), array([-0.1713082 ,  0.11104025])]",304,"[101, 5007, 35824]","[101, 5007, 35824]",943,4,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001087,  0.46669411]), array([-0.55822365,  1.44172583])]","[array([0.23473671, 0.28773838]), array([-0.83648304,  0.62139107]), array([0.23473671, 0.28773838]), array([-0.83648304,  0.62139107])]",241,"[101, 5887, 29016]","[101, 5887, 29016]",944,5,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822363,  1.44172585])]","[array([0.20389577, 0.28801543]), array([-0.86272013,  0.57903568]), array([0.20389577, 0.28801543]), array([-0.86272013,  0.57903568])]",234,"[101, 5181, 27515]","[101, 5181, 27515]",945,6,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001087,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.13765566, 0.17155741]), array([-0.83151715,  0.59230407]), array([0.13765566, 0.17155741]), array([-0.83151715,  0.59230407])]",232,"[101, 6316, 27992]","[101, 6316, 27992]",946,7,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001078,  0.46669409]), array([-0.55822365,  1.44172583])]","[array([0.21975268, 0.29860551]), array([-0.81253451,  0.61633299]), array([0.21975268, 0.29860551]), array([-0.81253451,  0.61633299])]",224,"[101, 4013, 26518]","[101, 4013, 26518]",947,8,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002151,  0.46669684]), array([-0.55822364,  1.44172584])]","[array([0.21204986, 0.29494975]), array([-0.84760559,  0.62853728]), array([0.21204986, 0.29494975]), array([-0.84760559,  0.62853728])]",1121,"[101, 22967, 133710]","[101, 22967, 133710]",744,5,0.2,0.012100000000000003,0.01,0.38,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.46669411]), array([-0.55822363,  1.44172585])]","[array([0.22839598, 0.30639185]), array([-0.80527086,  0.64215789]), array([0.22839598, 0.30639185]), array([-0.80527086,  0.64215789])]",218,"[101, 5922, 25899]","[101, 5922, 25899]",948,9,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822364,  1.44172584])]","[array([0.21569019, 0.10901907]), array([0.21569019, 0.10901907])]",5000,"[13, 1119]","[13, 1119]",277,8,0.3333333333333333,0.03361111111111112,0.02,0.76,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002809,  0.46669858]), array([-0.55822363,  1.44172585])]","[array([0.21477469, 0.29707767]), array([-0.82067957,  0.60634374]), array([0.21477469, 0.29707767]), array([-0.82067957,  0.60634374])]",1051,"[101, 21250, 125829]","[101, 21250, 125829]",784,5,0.2,0.012100000000000003,0.01,0.38,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822365,  1.44172583])]","[array([0.21369298, 0.28969811]), array([-0.81266401,  0.59530141]), array([0.21369298, 0.28969811]), array([-0.81266401,  0.59530141])]",277,"[101, 4779, 32860]","[101, 4779, 32860]",949,10,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.21989256, 0.12756397]), array([0.06255639, 0.1193964 ]), array([0.21989256, 0.12756397]), array([0.06255639, 0.1193964 ])]",95,"[13, 1039, 2310]","[13, 1039, 2310]",950,1,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.46669411])]","[array([0.40648691, 0.04659273]), array([0.00666155, 0.47325092]), array([0.40648691, 0.04659273]), array([0.00666155, 0.47325092])]",162,"[13, 233, 3843]","[13, 233, 3843]",951,2,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([ 0.84743383, -0.07084462]), array([0.26367489, 0.43223927]), array([ 0.84743383, -0.07084462]), array([0.26367489, 0.43223927])]",77,"[13, 1001, 1917]","[13, 1001, 1917]",952,3,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822364,  1.44172584]), array([-0.05001082,  0.4666941 ])]","[array([0.24843454, 0.21195476]), array([-1.02763933,  0.81739364]), array([0.24843454, 0.21195476]), array([-1.02763933,  0.81739364])]",234,"[13, 935, 5987]","[13, 935, 5987]",953,4,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.28517933, 0.21139354]), array([0.08478637, 0.05577902]), array([0.28517933, 0.21139354]), array([0.08478637, 0.05577902])]",122,"[13, 1019, 3236]","[13, 1019, 3236]",954,5,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([-0.01211655,  0.47565053]), array([-0.22010355,  0.59675172]), array([-0.01211655,  0.47565053]), array([-0.22010355,  0.59675172])]",85,"[13, 616, 2125]","[13, 616, 2125]",955,6,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.09427767, 0.47170915]), array([-0.28258695,  0.36429948]), array([0.09427767, 0.47170915]), array([-0.28258695,  0.36429948])]",63,"[13, 899, 1607]","[13, 899, 1607]",956,7,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.25319225, 0.16550728]), array([0.1362128 , 0.00795888]), array([0.25319225, 0.16550728]), array([0.1362128 , 0.00795888])]",82,"[13, 812, 2062]","[13, 812, 2062]",957,8,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.46669411])]","[array([0.30693637, 0.23421194]), array([-0.17123845,  0.45443071]), array([0.30693637, 0.23421194]), array([-0.17123845,  0.45443071])]",188,"[13, 1307, 4670]","[13, 1307, 4670]",958,9,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822362,  1.44172585])]","[array([0.25865626, 0.19972011]), array([0.15038479, 0.19530024]), array([0.25865626, 0.19972011]), array([0.15038479, 0.19530024])]",63,"[13, 1025, 1641]","[13, 1025, 1641]",959,10,0.125,0.004726562500000001,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822365,  1.44172583])]","[array([0.42965194, 0.54274462]), array([-0.18497363,  0.95829455]), array([0.42965194, 0.54274462]), array([-0.18497363,  0.95829455])]",8,"[101, 241, 1014]","[101, 241, 1014]",960,1,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822366,  1.44172582])]","[array([ 0.95846085, -0.40819709]), array([-0.40844392,  0.04953024]), array([ 0.95846085, -0.40819709]), array([-0.40844392,  0.04953024])]",9,"[101, 1442, 1932]","[101, 1442, 1932]",961,2,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822365,  1.44172583])]","[array([1.19107655, 0.27555486]), array([1.40851596, 0.12358935]), array([1.19107655, 0.27555486]), array([1.40851596, 0.12358935])]",172,"[101, 2360, 22476]","[101, 2360, 22476]",962,3,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([ 1.06023821, -0.37104502]), array([ 1.06459192, -0.41622965]), array([ 1.06023821, -0.37104502]), array([ 1.06459192, -0.41622965])]",41,"[101, 1856, 5760]","[101, 1856, 5760]",963,4,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822364,  1.44172583])]","[array([0.29353162, 0.46806191]), array([1.19720603, 0.43762065]), array([0.29353162, 0.46806191]), array([1.19720603, 0.43762065])]",122,"[101, 225, 15944]","[101, 225, 15944]",964,5,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822365,  1.44172583])]","[array([ 0.86849904, -0.49149574]), array([ 1.22779224, -0.28962886]), array([ 0.86849904, -0.49149574]), array([ 1.22779224, -0.28962886])]",72,"[101, 1557, 9770]","[101, 1557, 9770]",965,6,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822364,  1.44172583])]","[array([0.16460483, 0.33121389]), array([1.38770812, 0.151076  ]), array([0.16460483, 0.33121389]), array([1.38770812, 0.151076  ])]",163,"[101, 221, 21813]","[101, 221, 21813]",966,7,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([ 1.16279204, -0.26507013]), array([-0.3251492 ,  1.01049525]), array([ 1.16279204, -0.26507013]), array([-0.3251492 ,  1.01049525])]",15,"[101, 1987, 2635]","[101, 1987, 2635]",967,8,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001087,  0.46669411]), array([-0.55822365,  1.44172583])]","[array([ 0.61715121, -0.5219256 ]), array([1.1966587 , 0.38560245]), array([ 0.61715121, -0.5219256 ]), array([1.1966587 , 0.38560245])]",62,"[101, 1646, 8355]","[101, 1646, 8355]",968,9,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001087,  0.46669411]), array([-0.55822365,  1.44172583])]","[array([ 0.89446485, -0.45058289]), array([ 0.75980582, -0.52223981]), array([ 0.89446485, -0.45058289]), array([ 0.75980582, -0.52223981])]",23,"[101, 1443, 3635]","[101, 1443, 3635]",969,10,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([0.42965194, 0.54274463]), array([-0.18693747,  0.95863157]), array([0.42965194, 0.54274463]), array([-0.18693747,  0.95863157])]",8,"[13, 30, 118]","[13, 30, 118]",970,1,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([ 0.5499111 , -0.51701706]), array([ 0.38981625, -0.46984996]), array([ 0.5499111 , -0.51701706]), array([ 0.38981625, -0.46984996])]",9,"[13, 25, 541]","[13, 25, 541]",971,2,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([1.01075576, 0.41859183]), array([1.1667635 , 0.27686024]), array([1.01075576, 0.41859183]), array([1.1667635 , 0.27686024])]",16,"[13, 63, 254]","[13, 63, 254]",972,3,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([1.12421714, 0.25559379]), array([ 1.0053319 , -0.36782078]), array([1.12421714, 0.25559379]), array([ 1.0053319 , -0.36782078])]",12,"[13, 41, 182]","[13, 41, 182]",973,4,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001081,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.29353161, 0.46806191]), array([ 0.77136144, -0.47307747]), array([0.29353161, 0.46806191]), array([ 0.77136144, -0.47307747])]",22,"[13, 24, 381]","[13, 24, 381]",974,5,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([ 1.12919142, -0.18823888]), array([ 0.81310121, -0.48824804]), array([ 1.12919142, -0.18823888]), array([ 0.81310121, -0.48824804])]",7,"[13, 24, 105]","[13, 24, 105]",975,6,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822365,  1.44172583])]","[array([0.16460483, 0.33121389]), array([ 1.05826144, -0.38301563]), array([0.16460483, 0.33121389]), array([ 1.05826144, -0.38301563])]",25,"[13, 26, 458]","[13, 26, 458]",976,7,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.46669411])]","[array([0.96629572, 0.45814319]), array([-0.01815457,  1.22488902]), array([0.96629572, 0.45814319]), array([-0.01815457,  1.22488902])]",10,"[13, 31, 173]","[13, 31, 173]",977,8,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([ 0.61715119, -0.5219256 ]), array([-0.49362524,  0.88804377]), array([ 0.61715119, -0.5219256 ]), array([-0.49362524,  0.88804377])]",7,"[13, 41, 113]","[13, 41, 113]",978,9,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001085,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([ 0.89446485, -0.45058289]), array([ 1.02453923, -0.3483496 ]), array([ 0.89446485, -0.45058289]), array([ 1.02453923, -0.3483496 ])]",23,"[13, 31, 417]","[13, 31, 417]",979,10,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.55,Scipy
